author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
PROстранство;real_estate_agent;https://www.cian.ru/sale/flat/269082694/;Москва;sale;flat;1;5;3;58.0;154310;8950000;;;Саларьево;
Самолет;developer;https://www.cian.ru/sale/flat/285031143/;Москва;sale;flat;1;10;3;51.8;184183;9540686;;;Рассказовка;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/281479269/;Москва;sale;flat;9;9;3;50.0;190000;9500000;Кунцево;Советская;Крылатское;
ID 9699832;realtor;https://www.cian.ru/sale/flat/282726927/;Москва;sale;flat;7;9;3;57.7;168110;9700000;;;Щербинка;
Семь Высоток;real_estate_agent;https://www.cian.ru/sale/flat/280802572/;Москва;sale;flat;2;9;3;53.0;186792;9900000;Бирюлево Восточное;Загорьевская;Царицыно;
Самолет;developer;https://www.cian.ru/sale/flat/276365388/;Москва;sale;flat;2;14;3;56.4;182077;10269155;;;Улица Горчакова;
Самолет;developer;https://www.cian.ru/sale/flat/278736959/;Москва;sale;flat;8;14;3;52.4;201363;10551457;Молжаниновский;Северный ао;Водники;Молжаниново ЖК
Мирослава Куршина;realtor;https://www.cian.ru/sale/flat/284558175/;Москва;sale;flat;8;9;3;55.0;192727;10600000;Люблино;Головачева;Люблино;
Московский Квартал;real_estate_agent;https://www.cian.ru/sale/flat/281646021/;Москва;sale;flat;2;9;3;55.0;194545;10700000;Вешняки;Косинская;Выхино;
Самолет;developer;https://www.cian.ru/sale/flat/282368037/;Москва;sale;flat;13;15;3;53.0;204259;10825771;;;Силикатная;Алхимово ЖК
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/284789010/;Москва;sale;flat;2;9;3;70.2;153846;10800000;;;Щербинка;
БЕСТ-Новострой Обмен квартир;real_estate_agent;https://www.cian.ru/sale/flat/280815063/;Москва;sale;flat;13;16;3;55.5;198018;10990000;;;Бульвар Адмирала Ушакова;
Самолет;developer;https://www.cian.ru/sale/flat/277514551/;Москва;sale;flat;4;14;3;53.1;206140;10946036;;;Улица Горчакова;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/279453328/;Москва;sale;flat;2;9;3;58.6;187713;11000000;Солнцево;50 лет Октября;Говорово;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/272931335/;Москва;sale;flat;3;5;3;77.0;142857;11000000;Даниловский;Автозаводская;Автозаводская;Галерея ЗИЛ
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/284481971/;Москва;sale;flat;2;9;3;58.6;187713;11000000;Бирюлево Восточное;Бирюлевская;Царицыно;
Самолет;developer;https://www.cian.ru/sale/flat/283843875/;Москва;sale;flat;1;7;3;52.4;210823;11047140;;;Рассказовка;
Самолет;developer;https://www.cian.ru/sale/flat/283843882/;Москва;sale;flat;7;7;3;53.1;207347;11010171;;;Рассказовка;
ID 21248;realtor;https://www.cian.ru/sale/flat/284976791/;Москва;sale;flat;9;9;3;61.0;180327;11000000;;;;
ID 70997158;unknown;https://www.cian.ru/sale/flat/283947554/;Москва;sale;flat;2;12;3;62.0;178225;11050000;Крюково;Зеленоград;Комсомольская;мой адрес В Зеленограде
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/274324277/;Москва;sale;flat;2;9;3;58.7;189097;11100000;Лосиноостровский;Челюскинская;Бабушкинская;
Авеню-Мск;real_estate_agent;https://www.cian.ru/sale/flat/283328148/;Москва;sale;flat;8;9;3;60.0;186666;11200000;Лосиноостровский;Тайнинская;Медведково;
Маленков недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282296965/;Москва;sale;flat;8;9;3;58.9;190152;11200000;Лосиноостровский;Анадырский проезд;Бабушкинская;
ID 586503;realtor;https://www.cian.ru/sale/flat/285101946/;Москва;sale;flat;1;9;3;58.0;196551;11400000;Ивановское;Саянская;Новогиреево;
А101;developer;https://www.cian.ru/sale/flat/279343313/;Москва;sale;flat;2;8;3;60.5;190680;11536184;;;Бунинская аллея;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/281683085/;Москва;sale;flat;8;9;3;60.2;191029;11500000;Солнцево;50 лет Октября;Говорово;
ID 132059;realtor;https://www.cian.ru/sale/flat/283401651/;Москва;sale;flat;1;9;3;52.0;221153;11500000;Ясенево;проезд Карамзина;Ясенево;
МИЭЛЬ Офис Пречистенка;real_estate_agent;https://www.cian.ru/sale/flat/284257593/;Москва;sale;flat;8;14;3;54.04;212805;11500000;;;Рассказовка;
АНПЛАНЕТА;real_estate_agent;https://www.cian.ru/sale/flat/284896504/;Москва;sale;flat;4;9;3;52.0;223076;11600000;Рязанский;Окская;Окская;
Самолет;developer;https://www.cian.ru/sale/flat/281606703/;Москва;sale;flat;3;23;3;72.2;162480;11731085;;;Румянцево;
